datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2022-08-19T05:00:00,26,26,25,94.23,10.8,5.4,250,1007,50,8,0,0,0,Partially cloudy
2022-08-19T06:00:00,27,30.6,25,88.84,12.2,7.6,250,1007,50,8,2,0,0,Partially cloudy
2022-08-19T07:00:00,26.9,30.5,25,89.43,17.6,8.9,240,1008,29.2,10.9,120,0.4,1,Partially cloudy
2022-08-19T08:00:00,29,35.6,26,83.9,19.1,18.4,250,1008,50,10,357,1.3,4,Partially cloudy
2022-08-19T09:00:00,30,35.1,24,70.29,19.4,14.8,270,1009,50,10,587,2.1,6,Partially cloudy
2022-08-19T10:00:00,31,37.6,24.9,70.35,22.7,15.7,259,1008.1,86.1,10.9,776,2.8,8,Partially cloudy
2022-08-19T11:00:00,31,36.5,24,66.38,24.8,18.4,280,1007,88.8,10,903,3.3,9,Partially cloudy
2022-08-19T12:00:00,32,37.9,24,62.71,24.1,18.4,280,1006,88.8,10,944,3.4,9,Partially cloudy
2022-08-19T13:00:00,33.8,41.7,24.9,59.86,23.8,19.3,277,1005,52.8,10.9,930,3.3,9,Partially cloudy
2022-08-19T14:00:00,33,40.6,25,62.93,23.8,20.5,280,1004,50,10,332,1.2,3,"Rain, Partially cloudy"
2022-08-19T15:00:00,32,39.2,25,66.58,27,20.5,280,1004,50,10,117,0.4,1,"Rain, Partially cloudy"
2022-08-19T16:00:00,29,34.4,24.9,78.83,24.8,19.6,250,1004,53.7,10.9,380,1.4,4,Partially cloudy
2022-08-19T17:00:00,28,31.9,24,78.92,25.9,18.4,280,1004,50,10,188,0.7,2,"Rain, Partially cloudy"
2022-08-19T18:00:00,28,31.9,24,78.92,26.3,9.4,290,1005,50,10,53,0.2,1,"Rain, Partially cloudy"
2022-08-19T19:00:00,28,32,24.1,79.36,23.4,4.3,280,1006,53.7,10.9,0,0,0,Partially cloudy
2022-08-19T20:00:00,28,31.9,24,78.92,20.5,5.4,254.6,1007,50,10,0,0,0,Partially cloudy
2022-08-19T21:00:00,27,29.6,23,78.78,19.8,11.2,20,1009,50,10,0,0,0,"Rain, Partially cloudy"
2022-08-19T22:00:00,26.1,26.1,23.2,84.19,18.4,6.9,40,1009.1,54.7,10,0,0,0,Partially cloudy
2022-08-19T23:00:00,26,26,23,83.56,24.5,0,0,1009,50,10,0,0,0,Partially cloudy
2022-08-20T00:00:00,26,26,23,83.56,24.8,3.6,310,1007,50,10,0,0,0,Partially cloudy
2022-08-20T01:00:00,26.9,29.9,24.1,84.66,23,6.9,210,1007,53.7,10,0,0,0,"Rain, Partially cloudy"
2022-08-20T02:00:00,27,30.1,24,83.68,22.7,7.6,240,1006,50,10,0,0,0,Partially cloudy
2022-08-20T03:00:00,27,30.1,24,83.68,22.7,11.2,220,1006,50,10,0,0,0,Partially cloudy
2022-08-20T04:00:00,26.9,29.9,24.1,84.52,17.6,8.5,230,1006,52.8,10,0,0,0,Partially cloudy
2022-08-20T05:00:00,27,30.6,25,88.84,14.4,11.2,230,1006,50,10,0,0,0,Partially cloudy
2022-08-20T06:00:00,27,30.6,25,88.84,11.2,11.2,230,1006,88.8,10,2,0,0,Partially cloudy
2022-08-20T07:00:00,27.9,32.5,25.1,84.72,29.5,12.4,234,1007,53.7,10.9,95,0.3,1,Partially cloudy
2022-08-20T08:00:00,29,35.6,26,83.9,29.5,18.4,250,1008,88.8,10,302,1.1,3,Partially cloudy
2022-08-20T09:00:00,30,36.2,25,74.63,26.6,20.5,270,1008,88.8,10,532,1.9,5,Partially cloudy
2022-08-20T10:00:00,30.9,37.7,25.1,71.05,24.8,17.7,257,1008,88.9,10.9,730,2.6,7,Partially cloudy
2022-08-20T11:00:00,31,37.7,25,70.47,25.6,14.8,260,1007,88.8,10,823,3,8,Partially cloudy
2022-08-20T12:00:00,33,40.6,25,62.93,25.9,22.3,260,1006,88.8,10,840,3,8,Partially cloudy
2022-08-20T13:00:00,31.1,37.8,25,70.02,26.3,14.1,304,1005,88.9,10.9,736,2.6,7,Partially cloudy
2022-08-20T14:00:00,27,30.6,25,88.84,24.8,27.7,250,1004,50,8,330,1.2,3,Partially cloudy
2022-08-20T15:00:00,30,37.4,26,79.19,25.6,18.4,270,1004,88.8,8,312,1.1,3,Partially cloudy
2022-08-20T16:00:00,28.9,34.4,25,79.18,30.2,15,260,1004.1,88.9,9.1,149,0.5,1,Partially cloudy
2022-08-20T17:00:00,29,34.5,25,79.06,29.9,13,250,1005,88.8,8,83,0.3,1,Partially cloudy
2022-08-20T18:00:00,28,32.7,25,83.79,26.6,7.6,260,1005,88.8,10,33,0.1,0,Partially cloudy
2022-08-20T19:00:00,28.9,33.5,24.1,75.46,25.6,8.5,250,1006,53.7,10.9,0,0,0,"Rain, Partially cloudy"
2022-08-20T20:00:00,28,32.7,25,83.79,27.7,7.6,250,1007,50,10,0,0,0,Partially cloudy
2022-08-20T21:00:00,28,32.7,25,83.79,23.8,7.6,260,1007,50,10,0,0,0,Partially cloudy
2022-08-20T22:00:00,27.9,32.5,25,84.39,20.2,8.5,230,1007.1,53.7,10.9,0,0,0,Partially cloudy
2022-08-20T23:00:00,28,32.7,25,83.79,24.1,9.4,220,1007,50,10,0,0,0,Partially cloudy
2022-08-21T00:00:00,28,31.9,24,78.92,27.4,13,240,1007,50,10,0,0,0,Partially cloudy
2022-08-21T01:00:00,26.9,30.4,25,89.08,24.5,13.4,230,1007,53.7,10.9,0,0,0,Partially cloudy
2022-08-21T02:00:00,27,30.6,25,88.84,22.3,11.2,230,1006,50,10,0,0,0,Partially cloudy
2022-08-21T03:00:00,27,30.6,25,88.84,14.8,13,220,1006,50,10,0,0,0,Partially cloudy
2022-08-21T04:00:00,26.9,30.3,25,89.33,10.8,8.5,210,1005.1,52.8,10.9,0,0,0,Partially cloudy
2022-08-21T05:00:00,27,30.6,25,88.84,12.2,11.2,210,1006,50,10,0,0,0,Partially cloudy
2022-08-21T06:00:00,27,30.6,25,88.84,11.2,9.4,210,1006,27,10,2,0,0,Partially cloudy
2022-08-21T07:00:00,26.9,30.4,25,89.18,13.7,6.9,230,1007.1,53.7,10.9,88,0.3,1,Partially cloudy
2022-08-21T08:00:00,28,32.7,25,83.79,20.5,11.2,240,1008,50,10,284,1,3,Partially cloudy
2022-08-21T09:00:00,29,34.5,25,79.06,22.3,16.6,240,1008,50,10,533,1.9,5,Partially cloudy
2022-08-21T10:00:00,30,36.2,25,74.71,22,12.8,220,1008,88,10.9,755,2.7,8,Partially cloudy
2022-08-21T11:00:00,31,39.1,26,74.79,20.5,11.2,250,1007,88.8,10,876,3.2,9,Partially cloudy
2022-08-21T12:00:00,32,39.2,25,66.58,19.1,20.5,250,1007,50,10,839,3,8,Partially cloudy
2022-08-21T13:00:00,31,37.7,25,70.63,17.3,17.7,230,1006,53.7,10.9,799,2.9,8,Partially cloudy
2022-08-21T14:00:00,31,36.5,24,66.38,17.3,16.6,250,1005,50,11.1,831,3,8,Partially cloudy
2022-08-21T15:00:00,30,34.1,23,66.18,18.4,24.1,250,1005,50,10,703,2.5,7,Partially cloudy
2022-08-21T16:00:00,30,34.2,23.1,66.66,17.3,13.7,221,1005.1,53.7,10.9,515,1.9,5,Partially cloudy
2022-08-21T17:00:00,29,33.6,24,74.46,18,20.5,220,1006,50,10,300,1.1,3,Partially cloudy
2022-08-21T18:00:00,28,32.7,25,83.79,21.2,11.2,250,1007,50,10,90,0.3,1,Partially cloudy
2022-08-21T19:00:00,27,30.5,25,88.93,24.8,5.2,180,1007,52.8,10.9,0,0,0,"Rain, Partially cloudy"
2022-08-21T20:00:00,28,31.9,24,78.92,23.4,11.2,210,1007,50,10,0,0,0,Partially cloudy
2022-08-21T21:00:00,27,30.1,24,83.68,20.2,13,210,1008,50,10,0,0,0,Partially cloudy
2022-08-21T22:00:00,26.9,29.5,23.1,79.94,19.8,8.5,250,1009,48.1,10.9,0,0,0,Partially cloudy
2022-08-21T23:00:00,27,29.6,23,78.78,19.4,9.4,210,1009,50,10,0,0,0,Partially cloudy
2022-08-22T00:00:00,26,26,23,83.56,22.3,7.6,220,1008,50,10,0,0,0,Partially cloudy
2022-08-22T01:00:00,26.8,29.4,23.1,80.02,23.4,8.5,220,1008,46.3,10.9,0,0,0,Partially cloudy
2022-08-22T02:00:00,26,26,23,83.56,23.8,9.4,230,1007,50,10,0,0,0,Partially cloudy
2022-08-22T03:00:00,26,26,24,88.76,20.2,9.4,220,1007,50,10,0,0,0,Partially cloudy
2022-08-22T04:00:00,25.9,25.9,24,89.35,18,6.9,220,1007.1,52.8,10.9,0,0,0,Partially cloudy
2022-08-22T05:00:00,26,26,24,88.76,12.2,5.4,220,1007,50,10,0,0,0,Partially cloudy
2022-08-22T06:00:00,26,26,24,88.76,9.4,5.4,222.2,1007,27,10,2,0,0,Partially cloudy
2022-08-22T07:00:00,27.9,32.5,25,84.57,13.3,4.3,223.8,1008,27.3,10.9,112,0.4,1,Partially cloudy
2022-08-22T08:00:00,29,34.5,25,79.06,15.8,11.2,250,1009,50,10,351,1.3,4,Partially cloudy
2022-08-22T09:00:00,30,36.2,25,74.63,14,11.2,250,1009,88.8,10,582,2.1,6,Partially cloudy
2022-08-22T10:00:00,31.9,37.8,24.1,63.33,14.8,11.8,254,1009,85.2,10.9,776,2.8,8,Partially cloudy
2022-08-22T11:00:00,32,37.9,24,62.71,15.8,13,260,1008,50,10,913,3.3,9,Partially cloudy
2022-08-22T12:00:00,32,37.9,24,62.71,16.6,13,270,1007,88.8,10,872,3.1,9,Partially cloudy
2022-08-22T13:00:00,33,39.2,23.9,59.01,16.6,7.5,242,1006.1,50.9,10.9,611,2.2,6,Partially cloudy
2022-08-22T14:00:00,35,41.9,24,53.01,16.6,11.2,250,1005,50,10,263,0.9,3,Partially cloudy
2022-08-22T15:00:00,34,40.6,24,56.04,15.8,16.6,250,1005,50,10,363,1.3,4,Partially cloudy
2022-08-22T16:00:00,32.1,38,23.9,61.87,14.4,9.6,302,1004.1,50.9,9.1,503,1.8,5,Partially cloudy
2022-08-22T17:00:00,31,36.5,24,66.38,15.5,7.6,330,1005,50,8,276,1,3,Partially cloudy
2022-08-22T18:00:00,28,32.7,25,83.79,16.2,14.8,180,1007,50,5,86,0.3,1,Partially cloudy
2022-08-22T19:00:00,27,30.1,24.1,84.38,15.1,12.5,236,1008,88.9,8.2,0,0,0,"Rain, Partially cloudy"
2022-08-22T20:00:00,26,26,24,88.76,13,9.4,220,1009,88.8,10,0,0,0,Partially cloudy
2022-08-22T21:00:00,26,26,25,94.23,19.8,5.4,219.6,1009,88.8,10,0,0,0,Partially cloudy
2022-08-22T22:00:00,26.9,30.5,25,89.18,29.5,7.5,230,1010.1,88.9,10,0,0,0,Partially cloudy
2022-08-22T23:00:00,27,30.6,25,88.84,29.5,11.2,230,1010,88.8,10,0,0,0,Partially cloudy
2022-08-23T00:00:00,27,30.6,25,88.84,27.7,14.8,220,1009,88.8,10,0,0,0,Partially cloudy
2022-08-23T01:00:00,26.9,30.4,25,89.38,23.4,8.5,260,1009,88.9,10,0,0,0,"Rain, Partially cloudy"
2022-08-23T02:00:00,26,26,25,94.23,18.4,5.4,238,1008,50,10,0,0,0,Partially cloudy
2022-08-23T03:00:00,26,26,25,94.23,20.5,3.6,350,1007,50,10,0,0,0,Partially cloudy
2022-08-23T04:00:00,26,26,25,94.23,16.9,4.3,30,1007.1,53.7,10,0,0,0,Partially cloudy
2022-08-23T05:00:00,25,25,25,100,13.7,1.8,233,1007,50,10,0,0,0,Partially cloudy
2022-08-23T06:00:00,26,26,25,94.23,13.7,1.8,280,1008,88.8,7,2,0,0,Partially cloudy
2022-08-23T07:00:00,26.9,30.9,26,94.53,9.7,3.6,254,1008,53.7,9.1,90,0.3,1,Partially cloudy
2022-08-23T08:00:00,29,34.5,25,79.06,9,3.6,260.1,1009,88.8,8,278,1,3,Partially cloudy
2022-08-23T09:00:00,30,36.2,25,74.63,12.6,7.6,250,1009,88.8,8,491,1.8,5,Partially cloudy
2022-08-23T10:00:00,30.8,37.5,25,71.24,13,11.1,254,1009,88.9,10.9,664,2.4,7,Partially cloudy
2022-08-23T11:00:00,31,35.5,23,62.5,13.3,11.2,260,1008,88.8,10,777,2.8,8,Partially cloudy
2022-08-23T12:00:00,32,37.9,24,62.71,13,14.8,260,1007,88.8,10,777,2.8,8,Partially cloudy
2022-08-23T13:00:00,32.9,39.2,24,59.59,14,12.5,262,1006.1,88,10.9,705,2.5,7,Partially cloudy
2022-08-23T14:00:00,33,40.6,25,62.93,13.7,11.2,290,1005,50,10,550,2,6,Partially cloudy
2022-08-23T15:00:00,33,39.2,24,59.27,14.4,14.8,300,1004,88.8,10,205,0.7,2,Partially cloudy
2022-08-23T16:00:00,32.9,39,23.9,59.16,17.6,11.1,270,1004.1,32.9,10.9,106,0.4,1,Partially cloudy
2022-08-23T17:00:00,30,36.2,25,74.63,21.6,25.9,240,1005,50,10,102,0.4,1,Partially cloudy
2022-08-23T18:00:00,29,34.5,25,79.06,25.2,14.8,210,1006,50,10,33,0.1,0,Partially cloudy
2022-08-23T19:00:00,28.9,32.7,23.2,71.57,28.1,15,240,1007.1,54.7,10.9,0,0,0,"Rain, Partially cloudy"
2022-08-23T20:00:00,28,32.7,25,83.79,27.4,14.8,240,1008,50,10,0,0,0,Partially cloudy
2022-08-23T21:00:00,28,32.7,25,83.79,23.4,13,230,1008,50,10,0,0,0,Partially cloudy
2022-08-23T22:00:00,27.9,32.6,25.1,84.63,22.7,6.9,250,1009.1,54.7,10,0,0,0,Partially cloudy
2022-08-23T23:00:00,27,31.2,26,94.27,16.6,9.4,270,1008,50,10,0,0,0,Partially cloudy
2022-08-24T00:00:00,27,31.2,26,94.27,13,9.4,320,1009,50,10,0,0,0,Partially cloudy
2022-08-24T01:00:00,27,30.6,25.1,89.33,12.6,3.3,340,1009,88.9,7.3,0,0,0,"Rain, Partially cloudy"
2022-08-24T02:00:00,27,30.6,25,88.84,11.9,5.4,330,1008,50,8,0,0,0,Partially cloudy
2022-08-24T03:00:00,26,26,24,88.76,14.8,5.4,264.1,1008,50,8,0,0,0,Partially cloudy
2022-08-24T04:00:00,25.1,25.1,24.1,94.09,12.2,6.9,360,1007.1,54.7,10.9,0,0,0,Partially cloudy
2022-08-24T05:00:00,25,25,23,88.68,7.6,5.4,248.7,1007,50,10,0,0,0,Partially cloudy
2022-08-24T06:00:00,25,25,23,88.68,11.2,1.8,300,1007,50,10,2,0,0,Partially cloudy
2022-08-24T07:00:00,25.9,25.9,23.1,84.41,12.2,1.6,253.7,1008,32,10.9,104,0.4,1,Partially cloudy
2022-08-24T08:00:00,27,29.6,23,78.78,13,1.8,246.7,1008,27,10,334,1.2,3,Partially cloudy
2022-08-24T09:00:00,28,31.2,23,74.3,14,5.4,258,1008,27,10,507,1.8,5,Partially cloudy
2022-08-24T10:00:00,29,32.8,23,70.03,11.5,3.9,320,1008,32,10.9,647,2.3,6,Partially cloudy
2022-08-24T11:00:00,32,37.9,24,62.71,13.7,9.4,260,1007,27,10,808,2.9,8,Partially cloudy
2022-08-24T12:00:00,32,37.9,24,62.71,13.7,13,240,1006,27,10,787,2.8,8,Partially cloudy
2022-08-24T13:00:00,32.9,39.2,24,59.72,13,9.2,299,1005.1,88.9,10.9,536,1.9,5,Partially cloudy
2022-08-24T14:00:00,32,37.9,24,62.71,12.2,9.4,250,1004,88.8,10,260,0.9,3,Partially cloudy
2022-08-24T15:00:00,33,40.6,25,62.93,10.8,13,330,1004,88.8,10,453,1.6,5,Partially cloudy
2022-08-24T16:00:00,32,37.9,24,62.95,13.7,11.1,282,1003.1,54.7,10.9,360,1.3,4,Partially cloudy
2022-08-24T17:00:00,28,31.2,23,74.3,15.8,16.6,250,1003,50,8,105,0.4,1,Partially cloudy
2022-08-24T18:00:00,29,32.7,23,70.11,15.1,9.4,180,1004,50,10,11,0,0,Partially cloudy
2022-08-24T19:00:00,26.9,30,24.1,84.38,10.4,11.7,210,1005.1,54.7,10,0,0,0,"Rain, Partially cloudy"
2022-08-24T20:00:00,27,30.1,24,83.68,18.7,9.4,210,1006,50,10,0,0,0,Partially cloudy
2022-08-24T21:00:00,28,31.9,24,78.92,24.5,7.6,230,1007,88.8,10,0,0,0,Partially cloudy
2022-08-24T22:00:00,26.9,29.9,24,84.37,23.4,8.9,210,1007.1,89.9,10,0,0,0,Partially cloudy
2022-08-24T23:00:00,27,30.1,24,83.68,26.6,11.2,180,1007,88.8,10,0,0,0,Partially cloudy
2022-08-25T00:00:00,27,30.1,24,83.68,28.8,11.2,200,1007,88.8,10,0,0,0,Partially cloudy
2022-08-25T01:00:00,26.9,30.4,25,89.38,26.6,7.5,220,1006,88,10,0,0,0,"Rain, Partially cloudy"
2022-08-25T02:00:00,27,30.1,24,83.68,22.3,14.8,250,1006,88.8,10,0,0,0,Partially cloudy
2022-08-25T03:00:00,26,26,24,88.76,23,14.8,250,1005,88.8,10,0,0,0,Partially cloudy
2022-08-25T04:00:00,25.9,25.9,24,89.15,16.2,16.1,254,1006,88,10,0,0,0,Partially cloudy
2022-08-25T05:00:00,25,25,24,94.19,11.9,13,260,1006,50,10,0,0,0,Partially cloudy
2022-08-25T06:00:00,25,25,23,88.68,6.1,5.4,205.7,1005,50,10,1,0,0,Partially cloudy
2022-08-25T07:00:00,25.9,25.9,24,89.25,13,7.5,280,1006.1,88.9,10.9,98,0.4,1,Partially cloudy
2022-08-25T08:00:00,27,30.1,24,83.68,14.4,5.4,228,1007,50,10,291,1,3,Partially cloudy
2022-08-25T09:00:00,29,32.7,23,70.11,18.4,7.6,220,1008,50,10,565,2,6,Partially cloudy
2022-08-25T10:00:00,30.7,36.2,24,67.42,19.4,12.5,222,1008,53.7,10.9,764,2.8,8,Partially cloudy
2022-08-25T11:00:00,30,35.1,24,70.29,20.5,16.6,230,1007,88.8,10,891,3.2,9,Partially cloudy
2022-08-25T12:00:00,31,37.7,25,70.47,20.9,18.4,220,1007,88.8,10,864,3.1,9,Partially cloudy
2022-08-25T13:00:00,32,36.9,23.1,59.71,18.7,14.4,243,1005.1,88,10.9,539,1.9,5,Partially cloudy
2022-08-25T14:00:00,32,37.9,24,62.71,20.2,14.8,240,1005,50,10,739,2.7,7,Partially cloudy
2022-08-25T15:00:00,28,31.2,23,74.3,19.4,25.9,220,1005,50,8,628,2.3,6,Partially cloudy
2022-08-25T16:00:00,27.8,31.6,24,79.92,19.8,14,208,1006,89.9,10,327,1.2,3,Partially cloudy
2022-08-25T17:00:00,28,31.9,24,78.92,22,14.8,210,1006,88.8,10,93,0.3,1,Partially cloudy
2022-08-25T18:00:00,26,26,23,83.56,26.6,24.1,270,1007,88.8,10,6,0,0,Partially cloudy
2022-08-25T19:00:00,25,25,24,94.3,25.2,11.1,216,1008,89.9,8.2,0,0,0,"Rain, Partially cloudy"
2022-08-25T20:00:00,25,25,24,94.19,21.6,7.6,180,1008,88.8,8,0,0,0,Partially cloudy
2022-08-25T21:00:00,26,26,24,88.76,22.3,5.4,160,1008,88.8,10,0,0,0,Partially cloudy
2022-08-25T22:00:00,25.9,25.9,24,89.4,24.5,6.8,242,1009,89.9,10,0,0,0,Partially cloudy
2022-08-25T23:00:00,26,26,24,88.76,30.6,7.6,230,1009,88.8,10,0,0,0,Partially cloudy
2022-08-26T00:00:00,26,26,24,88.76,31,9.4,180,1008,88.8,10,0,0,0,Partially cloudy
2022-08-26T01:00:00,25.9,25.9,24,89.3,28.4,7.2,180,1008,88,10,0,0,0,"Rain, Partially cloudy"
2022-08-26T02:00:00,26,26,24,88.76,29.5,5.4,173.1,1007,88.8,10,0,0,0,Partially cloudy
2022-08-26T03:00:00,26,26,24,88.76,29.2,5.4,167.8,1007,88.8,10,0,0,0,Partially cloudy
2022-08-26T04:00:00,25.9,25.9,24,89.35,29.9,7.2,160,1007,88.9,10,0,0,0,Partially cloudy
2022-08-26T05:00:00,26,26,24,88.76,29.2,5.4,163.4,1007,88.8,10,0,0,0,Partially cloudy
2022-08-26T06:00:00,26,26,24,88.76,22.3,9.4,200,1008,50,10,2,0,0,Partially cloudy
2022-08-26T07:00:00,26.9,29.8,24,84.51,11.5,6.8,196,1008.1,52.8,10.9,78,0.3,1,Partially cloudy
2022-08-26T08:00:00,28,31.9,24,78.92,14.8,13,220,1009,50,10,244,0.9,2,Partially cloudy
2022-08-26T09:00:00,29,33.6,24,74.46,16.6,13,230,1010,50,10,476,1.7,5,Partially cloudy
2022-08-26T10:00:00,29.9,35.1,24.1,71.19,18,19.3,239,1010,53.7,10.9,627,2.3,6,Partially cloudy
2022-08-26T11:00:00,31,36.5,24,66.38,17.6,16.6,250,1009,50,10,680,2.4,7,Partially cloudy
2022-08-26T12:00:00,31,36.5,24,66.38,16.9,18.4,230,1008,88.8,10,570,2.1,6,Partially cloudy
2022-08-26T13:00:00,31,37.6,24.9,69.85,18.4,15.7,221,1007.1,88.9,9.1,798,2.9,8,Partially cloudy
2022-08-26T14:00:00,27,30.6,25,88.84,19.4,22.3,260,1007,88.8,7,188,0.7,2,Partially cloudy
2022-08-26T15:00:00,24,24,24,100,19.8,24.1,240,1008,88.8,4,332,1.2,3,Partially cloudy
2022-08-26T16:00:00,24.9,24.9,23,89.28,19.8,15.3,252,1008,89.9,8.2,502,1.8,5,Partially cloudy
2022-08-26T17:00:00,25,25,23,88.68,17.3,7.6,270,1008,88.8,8,263,0.9,3,Partially cloudy
2022-08-26T18:00:00,25,25,23,88.68,13.3,7.6,290,1009,88.8,10,65,0.2,1,Partially cloudy
2022-08-26T19:00:00,25,25,23.1,89.08,8.6,3.3,187.1,1010,53.7,10.9,0,0,0,"Rain, Partially cloudy"
2022-08-26T20:00:00,25,25,24,94.19,9,3.6,207.8,1010,50,10,0,0,0,Partially cloudy
2022-08-26T21:00:00,25,25,24,94.19,6.1,5.4,171.3,1012,50,8,0,0,0,Partially cloudy
2022-08-26T22:00:00,25,25,24,94.24,5.4,3.3,143.3,1012,88.9,9.1,0,0,0,Partially cloudy
2022-08-26T23:00:00,25,25,24,94.19,4.7,5.4,143.7,1012,88.8,8,0,0,0,Partially cloudy
2022-08-27T00:00:00,25,25,24,94.19,3.2,5.4,131.2,1011,88.8,8,0,0,0,Partially cloudy
2022-08-27T01:00:00,25,25,23.1,89.18,3.6,4.9,40,1011,88,9.1,0,0,0,Partially cloudy
2022-08-27T02:00:00,25,25,24,94.19,5.8,3.6,36.1,1010,88.8,7,0,0,0,Partially cloudy
2022-08-27T03:00:00,24,24,23,94.15,6.5,7.6,70,1009,88.8,7,0,0,0,Partially cloudy
2022-08-27T04:00:00,24,24,23.1,94.42,7.6,3.3,60,1009,50.9,7.3,0,0,0,Partially cloudy
2022-08-27T05:00:00,24,24,23,94.15,9.7,3.6,30.6,1009,50,6,0,0,0,Partially cloudy
2022-08-27T06:00:00,24,24,23,94.15,8.6,5.4,80,1008,27,8,2,0,0,Partially cloudy
2022-08-27T07:00:00,25.9,25.9,23.1,84.27,10.1,5,50,1009.1,28.3,9.1,121,0.4,1,Partially cloudy
2022-08-27T08:00:00,28,31.2,23,74.3,9.7,0,0,1010,27,10,361,1.3,4,Partially cloudy
2022-08-27T09:00:00,30,34.1,23,66.18,10.1,3.6,346.8,1010,0,10,593,2.1,6,Clear
2022-08-27T10:00:00,30.9,34.5,22.1,59.73,10.8,8.2,290,1010,32.9,10.9,788,2.8,8,Partially cloudy
2022-08-27T11:00:00,32,36.8,23,59.04,11.5,13,320,1009,50,10,924,3.3,9,Partially cloudy
2022-08-27T12:00:00,33,38.1,23,55.8,11.9,9.4,290,1009,88.8,10,993,3.6,10,Partially cloudy
2022-08-27T13:00:00,33,40.3,24.8,62.36,12.2,11.8,304,1007.1,52.8,10.9,986,3.5,10,Partially cloudy
2022-08-27T14:00:00,34,40.6,24,56.04,12.6,11.2,300,1006,50,10,905,3.3,9,Partially cloudy
2022-08-27T15:00:00,34,39.3,23,52.76,11.9,16.6,290,1005,50,10,750,2.7,8,Partially cloudy
2022-08-27T16:00:00,34,40.3,23.9,55.69,10.8,14.4,284,1005.1,52.8,10.9,553,2,6,Partially cloudy
2022-08-27T17:00:00,32,36.8,23,59.04,9.7,9.4,290,1006,50,10,319,1.1,3,Partially cloudy
2022-08-27T18:00:00,31,35.5,23,62.5,19.8,9.4,290,1006,50,8,32,0.1,0,Partially cloudy
2022-08-27T19:00:00,24.2,24.2,23.2,94.05,19.4,3.9,35,1008,88.9,6.4,0,0,0,"Rain, Partially cloudy"
2022-08-27T20:00:00,26,26,25,94.23,16.9,9.4,230,1009,88.8,10,0,0,0,Partially cloudy
2022-08-27T21:00:00,27,30.6,25,88.84,14,7.6,200,1009,88.8,10,0,0,0,Partially cloudy
2022-08-27T22:00:00,26.8,29.8,24,84.46,15.5,0,0,1009.1,88,10.9,0,0,0,Partially cloudy
2022-08-27T23:00:00,26,26,24,88.76,11.5,7.6,10,1009,88.8,10,0,0,0,Partially cloudy
2022-08-28T00:00:00,26,26,24,88.76,6.5,3.6,73.6,1009,88.8,6,0,0,0,Partially cloudy
2022-08-28T01:00:00,25.1,25.1,24.1,94.19,2.9,4.9,100,1008.1,88,10,0,0,0,"Rain, Partially cloudy"
2022-08-28T02:00:00,26,26,25,94.23,2.9,0,0,1008,50,10,0,0,0,Partially cloudy
2022-08-28T03:00:00,26,26,25,94.23,3.6,0,0,1007,50,10,0,0,0,Partially cloudy
2022-08-28T04:00:00,26,26,25,94.49,3.6,4.9,320,1008,52.8,10,0,0,0,Partially cloudy
2022-08-28T05:00:00,25,25,25,100,3.6,1.8,248.9,1008,50,8,0,0,0,Partially cloudy
2022-08-28T06:00:00,25,25,24,94.19,2.2,1.8,320,1008,50,4,2,0,0,Partially cloudy
2022-08-28T07:00:00,26.9,30.3,25,89.33,4.3,2.9,310.6,1008.1,27.3,4.6,107,0.4,1,Partially cloudy
2022-08-28T08:00:00,28,33.5,26,88.91,3.2,3.6,18.7,1009,27,5,359,1.3,4,Partially cloudy
2022-08-28T09:00:00,30,36.2,25,74.63,2.2,3.6,5.3,1009,27,9,591,2.1,6,Partially cloudy
2022-08-28T10:00:00,30.9,36.5,24.1,67.11,2.2,1.6,345.3,1009,88,10,776,2.8,8,Partially cloudy
2022-08-28T11:00:00,32,39.2,25,66.58,2.9,1.8,4.9,1008,88.8,10,852,3.1,9,Partially cloudy
2022-08-28T12:00:00,33,40.6,25,62.93,2.9,1.8,320,1007,88.8,10,872,3.1,9,Partially cloudy
2022-08-28T13:00:00,32.9,40.4,24.9,63.05,3.2,3.3,341.1,1006.1,88.9,10.9,913,3.3,9,Partially cloudy
2022-08-28T14:00:00,34,41.9,25,59.5,4,1.8,102.7,1005,88.8,10,753,2.7,8,Partially cloudy
2022-08-28T15:00:00,33,38.1,23,55.8,6.8,7.6,350,1004,50,10,484,1.7,5,Partially cloudy
2022-08-28T16:00:00,27.1,30.9,25.1,88.7,8.3,12.4,176,1003.2,53.7,2.7,497,1.8,5,Partially cloudy
2022-08-28T17:00:00,26,26,25,94.23,13.7,7.6,190,1005,88.8,8,203,0.7,2,Partially cloudy
2022-08-28T18:00:00,27,30.1,24,83.68,18.4,9.4,160,1005,88.8,7,41,0.1,0,Partially cloudy
2022-08-28T19:00:00,26.9,30.4,24.9,89.03,16.2,3.3,153.2,1007,88.9,9.1,0,0,0,"Rain, Partially cloudy"
2022-08-28T20:00:00,26,26,24,88.76,13,5.4,141.7,1008,88.8,10,0,0,0,Partially cloudy
2022-08-28T21:00:00,27,30.1,24,83.68,9,7.6,170,1008,88.8,10,0,0,0,Partially cloudy
2022-08-28T22:00:00,26,26,24.1,89.26,8.6,4.3,118.6,1008.1,88.9,10,0,0,0,Partially cloudy
